Name,Timestamp
LBT22IT001,2025-03-20 13:15:22
LBT22IT001,2025-03-20 13:30:24
LBT22IT015,2025-03-20 13:16:37
LBT22IT015,2025-03-20 13:19:44
LBT22IT001,2025-03-20 13:15:41
LBT22IT015,2025-03-20 13:16:05
LBT22IT015,2025-03-20 13:21:56
LBT22IT015,2025-03-20 13:16:28
LBT22IT015,2025-03-20 13:17:00
LBT22IT015,2025-03-20 13:15:12
LBT22IT001,2025-03-20 13:21:08
LBT22IT001,2025-03-20 13:16:21
LBT22IT001,2025-03-20 13:12:11
LBT22IT015,2025-03-20 13:12:47
LBT22IT001,2025-03-20 13:21:56
LBT22IT015,2025-03-20 13:30:37
LBT22IT001,2025-03-20 13:17:28
LBT22IT015,2025-03-20 13:19:53
LBT22IT015,2025-03-20 13:17:14
LBT22IT015,2025-03-20 13:20:51
LBT22IT001,2025-03-20 13:15:54
LBT22IT015,2025-03-20 13:30:58
LBT22IT015,2025-03-20 13:12:45
LBT22IT015,2025-03-20 13:22:21
LBT22IT015,2025-03-20 13:16:22
LBT22IT015,2025-03-20 13:30:17
LBT22IT001,2025-03-20 13:22:26
LBT22IT015,2025-03-20 13:11:30
LBT22IT001,2025-03-20 13:17:33
LBT22IT015,2025-03-20 13:29:58
LBT22IT015,2025-03-20 13:12:13
LBT22IT015,2025-03-20 13:11:18
LBT22IT015,2025-03-20 13:17:04
LBT22IT001,2025-03-20 13:12:32
LBT22IT015,2025-03-20 13:20:31
LBT22IT001,2025-03-20 13:11:22
LBT22IT015,2025-03-20 13:11:39
LBT22IT015,2025-03-20 13:14:13
LBT22IT015,2025-03-20 13:15:31
LBT22IT001,2025-03-20 13:14:43
LBT22IT015,2025-03-20 13:17:33
LBT22IT015,2025-03-20 13:29:59
LBT22IT001,2025-03-20 13:19:10
LBT22IT015,2025-03-20 13:13:48
LBT22IT015,2025-03-20 13:21:19
LBT22IT015,2025-03-20 13:12:29
LBT22IT015,2025-03-20 13:29:51
LBT22IT001,2025-03-20 13:30:20
LBT22IT001,2025-03-20 13:20:42
LBT22IT015,2025-03-20 13:16:15
LBT22IT015,2025-03-20 13:20:39
LBT22IT001,2025-03-20 13:30:55
LBT22IT001,2025-03-20 13:12:32
LBT22IT001,2025-03-20 13:15:13
LBT22IT001,2025-03-20 13:19:29
LBT22IT001,2025-03-20 13:20:12
LBT22IT015,2025-03-20 13:21:17
LBT22IT015,2025-03-20 13:14:50
LBT22IT015,2025-03-20 13:20:53
LBT22IT001,2025-03-20 13:21:10
LBT22IT015,2025-03-20 13:22:16
LBT22IT015,2025-03-20 13:13:12
LBT22IT015,2025-03-20 13:19:56
LBT22IT015,2025-03-20 13:20:24
LBT22IT001,2025-03-20 13:12:10
LBT22IT001,2025-03-20 13:16:52
LBT22IT015,2025-03-20 13:14:29
LBT22IT001,2025-03-20 13:11:43
LBT22IT001,2025-03-20 13:20:35
LBT22IT015,2025-03-20 13:16:08
LBT22IT015,2025-03-20 13:19:55
LBT22IT015,2025-03-20 13:21:54
LBT22IT015,2025-03-20 13:16:42
LBT22IT015,2025-03-20 13:13:04
LBT22IT001,2025-03-20 13:12:29
LBT22IT015,2025-03-20 13:12:29
LBT22IT001,2025-03-20 13:15:49
LBT22IT001,2025-03-20 13:21:20
LBT22IT015,2025-03-20 13:18:17
LBT22IT015,2025-03-20 13:13:23
LBT22IT015,2025-03-20 13:13:36
LBT22IT015,2025-03-20 13:16:26
LBT22IT001,2025-03-20 13:13:16
LBT22IT015,2025-03-20 13:11:41
LBT22IT015,2025-03-20 13:14:22
LBT22IT015,2025-03-20 13:11:33
LBT22IT001,2025-03-20 13:15:18
LBT22IT015,2025-03-20 13:11:36
LBT22IT015,2025-03-20 13:16:13
LBT22IT015,2025-03-20 13:11:28
LBT22IT001,2025-03-20 13:12:55
LBT22IT015,2025-03-20 13:31:07
LBT22IT015,2025-03-20 13:16:53
LBT22IT001,2025-03-20 13:16:26
LBT22IT001,2025-03-20 13:15:46
LBT22IT001,2025-03-20 13:16:59
LBT22IT015,2025-03-20 13:12:35
LBT22IT001,2025-03-20 13:13:18
LBT22IT001,2025-03-20 13:19:09
LBT22IT015,2025-03-20 13:11:20
LBT22IT015,2025-03-20 13:13:29
LBT22IT015,2025-03-20 13:17:00
LBT22IT015,2025-03-20 13:14:56
LBT22IT001,2025-03-20 13:17:31
LBT22IT015,2025-03-20 13:19:46
LBT22IT015,2025-03-20 13:19:51
LBT22IT015,2025-03-20 13:19:32
LBT22IT015,2025-03-20 13:18:23
LBT22IT015,2025-03-20 13:18:14
LBT22IT015,2025-03-20 13:15:54
LBT22IT015,2025-03-20 13:15:37
LBT22IT001,2025-03-20 13:19:16
LBT22IT015,2025-03-20 13:30:33
LBT22IT001,2025-03-20 13:20:42
LBT22IT001,2025-03-20 13:19:18
LBT22IT015,2025-03-20 13:30:43
LBT22IT015,2025-03-20 13:18:21
LBT22IT001,2025-03-20 13:22:55
LBT22IT015,2025-03-20 13:16:07
LBT22IT015,2025-03-20 13:15:09
LBT22IT001,2025-03-20 13:19:34
LBT22IT001,2025-03-20 13:16:13
LBT22IT001,2025-03-20 13:17:57
LBT22IT015,2025-03-20 13:15:23
LBT22IT015,2025-03-20 13:21:27
LBT22IT015,2025-03-20 13:14:00
LBT22IT015,2025-03-20 13:14:41
LBT22IT001,2025-03-20 13:20:55
LBT22IT015,2025-03-20 13:16:35
LBT22IT015,2025-03-20 13:30:38
LBT22IT015,2025-03-20 13:11:37
LBT22IT001,2025-03-20 13:20:59
LBT22IT001,2025-03-20 13:13:06
LBT22IT001,2025-03-20 13:15:42
LBT22IT001,2025-03-20 13:19:22
LBT22IT015,2025-03-20 13:16:04
LBT22IT001,2025-03-20 13:16:29
LBT22IT001,2025-03-20 13:15:29
LBT22IT001,2025-03-20 13:22:40
LBT22IT001,2025-03-20 13:19:27
LBT22IT001,2025-03-20 13:22:45
LBT22IT001,2025-03-20 13:16:56
LBT22IT001,2025-03-20 13:20:01
LBT22IT001,2025-03-20 13:13:46
LBT22IT001,2025-03-20 13:19:23
LBT22IT001,2025-03-20 13:22:14
LBT22IT001,2025-03-20 13:14:02
LBT22IT015,2025-03-20 13:15:33
LBT22IT015,2025-03-20 13:11:56
LBT22IT001,2025-03-20 13:18:19
LBT22IT015,2025-03-20 13:22:41
LBT22IT015,2025-03-20 13:11:29
LBT22IT015,2025-03-20 13:30:04
LBT22IT001,2025-03-20 13:19:37
LBT22IT015,2025-03-20 13:30:09
LBT22IT001,2025-03-20 13:13:47
LBT22IT001,2025-03-20 13:22:28
LBT22IT001,2025-03-20 13:30:37
LBT22IT001,2025-03-20 13:13:51
LBT22IT015,2025-03-20 13:17:04
LBT22IT001,2025-03-20 13:13:53
LBT22IT015,2025-03-20 13:19:04
LBT22IT001,2025-03-20 13:15:42
LBT22IT001,2025-03-20 13:14:51
LBT22IT015,2025-03-20 13:12:02
LBT22IT001,2025-03-20 13:12:07
LBT22IT015,2025-03-20 13:15:02
LBT22IT015,2025-03-20 13:30:45
LBT22IT015,2025-03-20 13:22:43
LBT22IT015,2025-03-20 13:15:29
LBT22IT015,2025-03-20 13:15:40
LBT22IT001,2025-03-20 13:12:31
LBT22IT001,2025-03-20 13:17:08
LBT22IT015,2025-03-20 13:17:17
LBT22IT001,2025-03-20 13:22:51
LBT22IT015,2025-03-20 13:14:04
LBT22IT001,2025-03-20 13:22:41
LBT22IT015,2025-03-20 13:16:23
LBT22IT015,2025-03-20 13:30:26
LBT22IT001,2025-03-20 13:16:56
LBT22IT015,2025-03-20 13:19:47
LBT22IT015,2025-03-20 13:17:40
LBT22IT015,2025-03-20 13:20:35
LBT22IT015,2025-03-20 13:14:21
LBT22IT015,2025-03-20 13:14:11
LBT22IT015,2025-03-20 13:21:03
LBT22IT015,2025-03-20 13:16:24
LBT22IT001,2025-03-20 13:21:03
LBT22IT001,2025-03-20 13:21:46
LBT22IT001,2025-03-20 13:17:53
LBT22IT015,2025-03-20 13:16:35
LBT22IT001,2025-03-20 13:17:25
LBT22IT001,2025-03-20 13:20:15
LBT22IT015,2025-03-20 13:29:57
LBT22IT001,2025-03-20 13:17:03
LBT22IT001,2025-03-20 13:19:17
LBT22IT015,2025-03-20 13:16:31
LBT22IT015,2025-03-20 13:15:46
LBT22IT015,2025-03-20 13:30:40
LBT22IT001,2025-03-20 13:15:54
LBT22IT001,2025-03-20 13:30:05
LBT22IT001,2025-03-20 13:22:21
LBT22IT001,2025-03-20 13:12:44
LBT22IT015,2025-03-20 13:14:06
LBT22IT001,2025-03-20 13:19:38
LBT22IT001,2025-03-20 13:22:02
LBT22IT001,2025-03-20 13:31:01
LBT22IT015,2025-03-20 13:13:42
LBT22IT001,2025-03-20 13:22:22
LBT22IT015,2025-03-20 13:22:09
LBT22IT015,2025-03-20 13:14:13
LBT22IT015,2025-03-20 13:15:04
LBT22IT015,2025-03-20 13:12:23
LBT22IT015,2025-03-20 13:12:12
LBT22IT015,2025-03-20 13:11:25
LBT22IT001,2025-03-20 13:16:48
LBT22IT001,2025-03-20 13:11:37
LBT22IT015,2025-03-20 13:22:47
LBT22IT015,2025-03-20 13:15:02
LBT22IT015,2025-03-20 13:21:46
LBT22IT015,2025-03-20 13:19:20
LBT22IT001,2025-03-20 13:15:22
LBT22IT001,2025-03-20 13:22:04
LBT22IT001,2025-03-20 13:20:37
LBT22IT001,2025-03-20 13:16:22
LBT22IT001,2025-03-20 13:20:44
LBT22IT015,2025-03-20 13:20:25
LBT22IT001,2025-03-20 13:22:52
LBT22IT015,2025-03-20 13:13:10
LBT22IT001,2025-03-20 13:13:02
LBT22IT015,2025-03-20 13:12:21
LBT22IT001,2025-03-20 13:22:29
LBT22IT015,2025-03-20 13:14:22
LBT22IT015,2025-03-20 13:30:31
LBT22IT001,2025-03-20 13:21:13
LBT22IT015,2025-03-20 13:16:40
LBT22IT001,2025-03-20 13:20:59
LBT22IT015,2025-03-20 13:18:52
LBT22IT015,2025-03-20 13:17:19
LBT22IT015,2025-03-20 13:18:50
LBT22IT015,2025-03-20 13:29:57
LBT22IT015,2025-03-20 13:16:25
LBT22IT001,2025-03-20 13:21:50
LBT22IT015,2025-03-20 13:20:08
LBT22IT015,2025-03-20 13:14:05
LBT22IT015,2025-03-20 13:17:51
LBT22IT015,2025-03-20 13:29:57
LBT22IT015,2025-03-20 13:21:06
LBT22IT015,2025-03-20 13:16:25
LBT22IT001,2025-03-20 13:22:10
LBT22IT015,2025-03-20 13:20:19
LBT22IT015,2025-03-20 13:19:12
LBT22IT001,2025-03-20 13:13:28
LBT22IT001,2025-03-20 13:18:36
LBT22IT015,2025-03-20 13:16:49
LBT22IT015,2025-03-20 13:18:55
LBT22IT001,2025-03-20 13:12:26
LBT22IT015,2025-03-20 13:12:23
LBT22IT015,2025-03-20 13:20:45
LBT22IT015,2025-03-20 13:19:54
LBT22IT001,2025-03-20 13:18:41
LBT22IT015,2025-03-20 13:19:49
LBT22IT015,2025-03-20 13:15:26
LBT22IT001,2025-03-20 13:30:19
LBT22IT015,2025-03-20 13:14:19
LBT22IT015,2025-03-20 13:13:26
LBT22IT001,2025-03-20 13:19:34
LBT22IT015,2025-03-20 13:16:32
LBT22IT001,2025-03-20 13:21:10
LBT22IT001,2025-03-20 13:12:14
LBT22IT015,2025-03-20 13:17:48
LBT22IT015,2025-03-20 13:16:05
LBT22IT015,2025-03-20 13:22:24
LBT22IT001,2025-03-20 13:19:15
LBT22IT001,2025-03-20 13:15:51
LBT22IT001,2025-03-20 13:17:35
LBT22IT001,2025-03-20 13:19:28
LBT22IT015,2025-03-20 13:30:35
LBT22IT015,2025-03-20 13:18:37
LBT22IT015,2025-03-20 13:18:10
LBT22IT001,2025-03-20 13:30:38
LBT22IT015,2025-03-20 13:12:22
LBT22IT015,2025-03-20 13:12:45
LBT22IT001,2025-03-20 13:22:37
LBT22IT001,2025-03-20 13:13:27
LBT22IT001,2025-03-20 13:16:29
LBT22IT015,2025-03-20 13:20:10
LBT22IT001,2025-03-20 13:13:53
LBT22IT001,2025-03-20 13:21:50
LBT22IT001,2025-03-20 13:13:40
LBT22IT015,2025-03-20 13:11:49
LBT22IT015,2025-03-20 13:22:25
LBT22IT015,2025-03-20 13:13:04
LBT22IT015,2025-03-20 13:13:58
LBT22IT015,2025-03-20 13:21:32
LBT22IT001,2025-03-20 13:30:37
LBT22IT015,2025-03-20 13:12:52
LBT22IT015,2025-03-20 13:18:11
LBT22IT015,2025-03-20 13:15:37
LBT22IT001,2025-03-20 13:12:19
LBT22IT001,2025-03-20 13:21:50
LBT22IT001,2025-03-20 13:22:30
LBT22IT015,2025-03-20 13:15:19
LBT22IT001,2025-03-20 13:12:47
LBT22IT015,2025-03-20 13:11:41
LBT22IT001,2025-03-20 13:13:49
LBT22IT015,2025-03-20 13:11:44
LBT22IT001,2025-03-20 13:12:16
LBT22IT001,2025-03-20 13:16:50
LBT22IT015,2025-03-20 13:14:51
LBT22IT015,2025-03-20 13:20:44
LBT22IT001,2025-03-20 13:22:08
LBT22IT015,2025-03-20 13:14:57
LBT22IT015,2025-03-20 13:21:38
LBT22IT015,2025-03-20 13:12:41
LBT22IT015,2025-03-20 13:16:54
LBT22IT001,2025-03-20 13:20:27
LBT22IT015,2025-03-20 13:20:11
LBT22IT001,2025-03-20 13:13:28
LBT22IT015,2025-03-20 13:13:10
LBT22IT015,2025-03-20 13:20:26
LBT22IT015,2025-03-20 13:21:06
LBT22IT001,2025-03-20 13:16:18
LBT22IT001,2025-03-20 13:15:31
LBT22IT001,2025-03-20 13:16:55
LBT22IT001,2025-03-20 13:11:45
LBT22IT015,2025-03-20 13:12:08
LBT22IT015,2025-03-20 13:12:57
LBT22IT001,2025-03-20 13:30:53
LBT22IT001,2025-03-20 13:12:15
LBT22IT015,2025-03-20 13:20:46
LBT22IT001,2025-03-20 13:18:00
LBT22IT015,2025-03-20 13:17:10
LBT22IT001,2025-03-20 13:16:28
LBT22IT001,2025-03-20 13:18:47
LBT22IT001,2025-03-20 13:13:51
LBT22IT015,2025-03-20 13:15:37
LBT22IT001,2025-03-20 13:16:48
LBT22IT001,2025-03-20 13:22:30
LBT22IT001,2025-03-20 13:14:29
LBT22IT001,2025-03-20 13:11:48
LBT22IT015,2025-03-20 13:15:26
LBT22IT015,2025-03-20 13:15:14
LBT22IT001,2025-03-20 13:12:55
LBT22IT015,2025-03-20 13:29:47
LBT22IT001,2025-03-20 13:13:47
LBT22IT001,2025-03-20 13:16:38
LBT22IT001,2025-03-20 13:15:36
LBT22IT001,2025-03-20 13:16:43
LBT22IT001,2025-03-20 13:13:15
LBT22IT015,2025-03-20 13:11:24
LBT22IT001,2025-03-20 13:15:49
LBT22IT015,2025-03-20 13:13:21
LBT22IT015,2025-03-20 13:13:40
LBT22IT015,2025-03-20 13:15:20
LBT22IT001,2025-03-20 13:13:32
LBT22IT001,2025-03-20 13:16:09
LBT22IT015,2025-03-20 13:12:12
LBT22IT015,2025-03-20 13:20:21
LBT22IT001,2025-03-20 13:13:05
LBT22IT015,2025-03-20 13:19:31
LBT22IT015,2025-03-20 13:17:56
LBT22IT001,2025-03-20 13:30:38
LBT22IT015,2025-03-20 13:12:40
LBT22IT015,2025-03-20 13:17:23
LBT22IT015,2025-03-20 13:16:07
LBT22IT015,2025-03-20 13:18:01
LBT22IT015,2025-03-20 13:14:55
LBT22IT001,2025-03-20 13:20:13
LBT22IT001,2025-03-20 13:16:42
LBT22IT001,2025-03-20 13:16:35
LBT22IT015,2025-03-20 13:12:29
LBT22IT001,2025-03-20 13:15:52
LBT22IT001,2025-03-20 13:14:39
LBT22IT015,2025-03-20 13:17:43
LBT22IT001,2025-03-20 13:18:30
LBT22IT015,2025-03-20 13:13:46
LBT22IT015,2025-03-20 13:13:32
LBT22IT001,2025-03-20 13:30:22
LBT22IT001,2025-03-20 13:29:52
LBT22IT015,2025-03-20 13:11:58
LBT22IT015,2025-03-20 13:15:13
LBT22IT015,2025-03-20 13:18:36
LBT22IT015,2025-03-20 13:14:14
LBT22IT015,2025-03-20 13:12:03
LBT22IT015,2025-03-20 13:21:55
LBT22IT015,2025-03-20 13:30:40
LBT22IT015,2025-03-20 13:16:06
LBT22IT015,2025-03-20 13:17:32
LBT22IT001,2025-03-20 13:11:24
LBT22IT001,2025-03-20 13:15:19
LBT22IT015,2025-03-20 13:13:49
LBT22IT001,2025-03-20 13:16:21
LBT22IT015,2025-03-20 13:13:49
LBT22IT001,2025-03-20 13:19:42
LBT22IT001,2025-03-20 13:13:15
LBT22IT001,2025-03-20 13:30:03
LBT22IT001,2025-03-20 13:13:28
LBT22IT001,2025-03-20 13:20:56
LBT22IT015,2025-03-20 13:18:48
LBT22IT001,2025-03-20 13:13:19
LBT22IT015,2025-03-20 13:12:20
LBT22IT015,2025-03-20 13:20:53
LBT22IT015,2025-03-20 13:13:24
LBT22IT001,2025-03-20 13:15:40
LBT22IT001,2025-03-20 13:19:42
LBT22IT015,2025-03-20 13:12:53
LBT22IT015,2025-03-20 13:18:19
LBT22IT001,2025-03-20 13:14:58
LBT22IT015,2025-03-20 13:17:22
LBT22IT015,2025-03-20 13:11:57
LBT22IT015,2025-03-20 13:14:15
LBT22IT015,2025-03-20 13:12:39
LBT22IT015,2025-03-20 13:18:05
LBT22IT015,2025-03-20 13:12:56
LBT22IT015,2025-03-20 13:14:30
LBT22IT015,2025-03-20 13:16:16
LBT22IT015,2025-03-20 13:29:51
LBT22IT001,2025-03-20 13:11:57
LBT22IT015,2025-03-20 13:18:16
LBT22IT001,2025-03-20 13:16:54
LBT22IT015,2025-03-20 13:21:20
LBT22IT015,2025-03-20 13:13:45
LBT22IT015,2025-03-20 13:14:25
LBT22IT015,2025-03-20 13:12:42
LBT22IT001,2025-03-20 13:19:22
LBT22IT001,2025-03-20 13:13:35
LBT22IT015,2025-03-20 13:22:46
LBT22IT001,2025-03-20 13:18:40
LBT22IT001,2025-03-20 13:19:39
LBT22IT001,2025-03-20 13:19:52
LBT22IT015,2025-03-20 13:12:00
LBT22IT015,2025-03-20 13:29:54
LBT22IT001,2025-03-20 13:17:07
LBT22IT001,2025-03-20 13:13:52
LBT22IT001,2025-03-20 13:22:19
LBT22IT001,2025-03-20 13:13:19
LBT22IT015,2025-03-20 13:16:26
LBT22IT001,2025-03-20 13:19:53
LBT22IT001,2025-03-20 13:12:06
LBT22IT001,2025-03-20 13:19:32
LBT22IT015,2025-03-20 13:13:36
LBT22IT001,2025-03-20 13:13:44
LBT22IT001,2025-03-20 13:30:35
LBT22IT001,2025-03-20 13:15:23
LBT22IT001,2025-03-20 13:14:45
LBT22IT001,2025-03-20 13:15:50
LBT22IT015,2025-03-20 13:30:29
LBT22IT001,2025-03-20 13:16:32
LBT22IT001,2025-03-20 13:20:18
LBT22IT015,2025-03-20 13:30:58
LBT22IT001,2025-03-20 13:11:35
LBT22IT015,2025-03-20 13:15:47
LBT22IT001,2025-03-20 13:30:14
LBT22IT015,2025-03-20 13:16:34
LBT22IT001,2025-03-20 13:20:37
LBT22IT015,2025-03-20 13:14:21
LBT22IT001,2025-03-20 13:21:23
LBT22IT001,2025-03-20 13:14:54
LBT22IT015,2025-03-20 13:21:13
LBT22IT001,2025-03-20 13:11:32
LBT22IT001,2025-03-20 13:11:45
LBT22IT001,2025-03-20 13:12:18
LBT22IT001,2025-03-20 13:13:32
LBT22IT015,2025-03-20 13:16:22
LBT22IT001,2025-03-20 13:19:56
LBT22IT015,2025-03-20 13:22:48
LBT22IT001,2025-03-20 13:21:09
LBT22IT001,2025-03-20 13:15:53
LBT22IT015,2025-03-20 13:17:46
LBT22IT001,2025-03-20 13:16:49
LBT22IT015,2025-03-20 13:11:42
LBT22IT015,2025-03-20 13:14:16
LBT22IT015,2025-03-20 13:14:37
LBT22IT015,2025-03-20 13:11:55
LBT22IT015,2025-03-20 13:20:47
LBT22IT001,2025-03-20 13:15:08
LBT22IT001,2025-03-20 13:11:27
LBT22IT015,2025-03-20 13:12:09
LBT22IT015,2025-03-20 13:11:36
LBT22IT015,2025-03-20 13:22:34
LBT22IT001,2025-03-20 13:16:41
LBT22IT001,2025-03-20 13:15:41
LBT22IT015,2025-03-20 13:12:48
LBT22IT015,2025-03-20 13:19:00
LBT22IT015,2025-03-20 13:16:22
LBT22IT015,2025-03-20 13:14:10
LBT22IT015,2025-03-20 13:13:34
LBT22IT015,2025-03-20 13:20:40
LBT22IT001,2025-03-20 13:12:43
LBT22IT001,2025-03-20 13:21:15
LBT22IT015,2025-03-20 13:21:25
LBT22IT015,2025-03-20 13:17:26
LBT22IT015,2025-03-20 13:20:41
LBT22IT015,2025-03-20 13:14:26
LBT22IT015,2025-03-20 13:13:06
LBT22IT001,2025-03-20 13:22:08
LBT22IT015,2025-03-20 13:22:33
LBT22IT015,2025-03-20 13:16:11
LBT22IT001,2025-03-20 13:11:48
LBT22IT015,2025-03-20 13:16:00
LBT22IT015,2025-03-20 13:21:02
LBT22IT015,2025-03-20 13:15:32
LBT22IT001,2025-03-20 13:17:47
LBT22IT001,2025-03-20 13:13:17
LBT22IT015,2025-03-20 13:20:12
LBT22IT001,2025-03-20 13:21:53
LBT22IT015,2025-03-20 13:21:17
LBT22IT015,2025-03-20 13:22:20
LBT22IT015,2025-03-20 13:20:19
LBT22IT015,2025-03-20 13:21:29
LBT22IT015,2025-03-20 13:21:53
LBT22IT015,2025-03-20 13:21:25
LBT22IT001,2025-03-20 13:16:41
LBT22IT001,2025-03-20 13:13:06
LBT22IT001,2025-03-20 13:19:26
LBT22IT015,2025-03-20 13:22:49
LBT22IT001,2025-03-20 13:21:13
LBT22IT015,2025-03-20 13:15:38
LBT22IT015,2025-03-20 13:17:45
LBT22IT001,2025-03-20 13:15:27
LBT22IT001,2025-03-20 13:30:00
LBT22IT015,2025-03-20 13:15:15
LBT22IT001,2025-03-20 13:22:17
LBT22IT001,2025-03-20 13:13:29
LBT22IT001,2025-03-20 13:11:42
LBT22IT001,2025-03-20 13:13:33
LBT22IT001,2025-03-20 13:12:23
LBT22IT015,2025-03-20 13:21:16
LBT22IT015,2025-03-20 13:18:26
LBT22IT001,2025-03-20 13:30:04
LBT22IT015,2025-03-20 13:30:27
LBT22IT001,2025-03-20 13:30:23
LBT22IT001,2025-03-20 13:13:20
LBT22IT015,2025-03-20 13:13:00
LBT22IT001,2025-03-20 13:29:53
LBT22IT001,2025-03-20 13:21:25
LBT22IT001,2025-03-20 13:30:49
LBT22IT001,2025-03-20 13:18:44
LBT22IT015,2025-03-20 13:21:13
LBT22IT015,2025-03-20 13:18:18
LBT22IT015,2025-03-20 13:17:18
LBT22IT001,2025-03-20 13:22:53
LBT22IT001,2025-03-20 13:11:23
LBT22IT015,2025-03-20 13:19:48
LBT22IT001,2025-03-20 13:12:11
LBT22IT015,2025-03-20 13:14:55
LBT22IT001,2025-03-20 13:30:20
LBT22IT001,2025-03-20 13:21:54
LBT22IT001,2025-03-20 13:20:46
LBT22IT015,2025-03-20 13:14:42
LBT22IT001,2025-03-20 13:12:56
LBT22IT001,2025-03-20 13:17:31
LBT22IT001,2025-03-20 13:13:32
LBT22IT001,2025-03-20 13:22:19
LBT22IT001,2025-03-20 13:20:00
LBT22IT015,2025-03-20 13:12:22
LBT22IT015,2025-03-20 13:13:57
LBT22IT015,2025-03-20 13:14:53
LBT22IT015,2025-03-20 13:20:10
LBT22IT001,2025-03-20 13:12:17
LBT22IT015,2025-03-20 13:29:54
LBT22IT015,2025-03-20 13:14:50
LBT22IT015,2025-03-20 13:29:52
LBT22IT001,2025-03-20 13:15:22
LBT22IT001,2025-03-20 13:30:01
LBT22IT001,2025-03-20 13:21:51
LBT22IT001,2025-03-20 13:21:05
LBT22IT001,2025-03-20 13:15:59
LBT22IT015,2025-03-20 13:30:54
LBT22IT015,2025-03-20 13:16:53
LBT22IT015,2025-03-20 13:13:34
LBT22IT015,2025-03-20 13:18:38
LBT22IT001,2025-03-20 13:22:14
LBT22IT015,2025-03-20 13:18:09
LBT22IT015,2025-03-20 13:17:19
LBT22IT015,2025-03-20 13:21:24
LBT22IT015,2025-03-20 13:21:06
LBT22IT015,2025-03-20 13:12:23
LBT22IT001,2025-03-20 13:20:46
LBT22IT001,2025-03-20 13:19:52
LBT22IT015,2025-03-20 13:11:18
LBT22IT015,2025-03-20 13:21:06
LBT22IT015,2025-03-20 13:18:58
LBT22IT015,2025-03-20 13:14:40
LBT22IT015,2025-03-20 13:16:59
LBT22IT015,2025-03-20 13:11:30
LBT22IT015,2025-03-20 13:15:07
LBT22IT001,2025-03-20 13:11:50
LBT22IT015,2025-03-20 13:17:13
LBT22IT001,2025-03-20 13:22:32
LBT22IT001,2025-03-20 13:12:59
LBT22IT015,2025-03-20 13:22:16
LBT22IT015,2025-03-20 13:14:10
LBT22IT001,2025-03-20 13:21:43
LBT22IT001,2025-03-20 13:30:06
LBT22IT015,2025-03-20 13:17:01
LBT22IT015,2025-03-20 13:12:20
LBT22IT001,2025-03-20 13:21:17
LBT22IT001,2025-03-20 13:30:32
LBT22IT015,2025-03-20 13:20:49
LBT22IT001,2025-03-20 13:22:50
LBT22IT001,2025-03-20 13:20:48
LBT22IT015,2025-03-20 13:12:59
LBT22IT015,2025-03-20 13:11:58
LBT22IT001,2025-03-20 13:12:53
LBT22IT001,2025-03-20 13:13:25
LBT22IT015,2025-03-20 13:29:51
LBT22IT015,2025-03-20 13:20:10
LBT22IT001,2025-03-20 13:20:56
LBT22IT015,2025-03-20 13:17:53
LBT22IT001,2025-03-20 13:22:49
LBT22IT001,2025-03-20 13:17:24
LBT22IT015,2025-03-20 13:15:10
LBT22IT015,2025-03-20 13:30:29
LBT22IT015,2025-03-20 13:17:41
LBT22IT001,2025-03-20 13:21:11
LBT22IT015,2025-03-20 13:17:13
LBT22IT015,2025-03-20 13:16:45
LBT22IT015,2025-03-20 13:16:31
LBT22IT001,2025-03-20 13:16:43
LBT22IT001,2025-03-20 13:16:36
LBT22IT001,2025-03-20 13:16:34
LBT22IT001,2025-03-20 13:20:58
LBT22IT015,2025-03-20 13:12:20
LBT22IT001,2025-03-20 13:16:17
LBT22IT001,2025-03-20 13:12:09
LBT22IT001,2025-03-20 13:22:39
LBT22IT015,2025-03-20 13:15:52
LBT22IT015,2025-03-20 13:14:59
LBT22IT015,2025-03-20 13:21:45
LBT22IT015,2025-03-20 13:18:57
LBT22IT015,2025-03-20 13:16:26
LBT22IT015,2025-03-20 13:13:55
LBT22IT015,2025-03-20 13:19:12
LBT22IT015,2025-03-20 13:13:44
LBT22IT015,2025-03-20 13:12:36
LBT22IT001,2025-03-20 13:30:52
LBT22IT001,2025-03-20 13:22:37
LBT22IT001,2025-03-20 13:12:58
LBT22IT001,2025-03-20 13:20:18
LBT22IT015,2025-03-20 13:21:02
LBT22IT001,2025-03-20 13:12:09
LBT22IT015,2025-03-20 13:16:37
LBT22IT015,2025-03-20 13:12:43
LBT22IT001,2025-03-20 13:14:54
LBT22IT001,2025-03-20 13:30:34
LBT22IT001,2025-03-20 13:12:21
LBT22IT001,2025-03-20 13:13:34
LBT22IT015,2025-03-20 13:30:20
LBT22IT001,2025-03-20 13:16:01
LBT22IT001,2025-03-20 13:15:24
LBT22IT001,2025-03-20 13:15:42
LBT22IT015,2025-03-20 13:14:55
LBT22IT001,2025-03-20 13:21:51
LBT22IT001,2025-03-20 13:30:39
LBT22IT015,2025-03-20 13:18:57
LBT22IT015,2025-03-20 13:17:49
LBT22IT001,2025-03-20 13:20:58
LBT22IT015,2025-03-20 13:18:17
LBT22IT015,2025-03-20 13:12:45
LBT22IT015,2025-03-20 13:20:56
LBT22IT015,2025-03-20 13:18:26
LBT22IT001,2025-03-20 13:18:43
LBT22IT001,2025-03-20 13:30:01
LBT22IT015,2025-03-20 13:16:43
